Transaction ID,Item,Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,tavg,prcp,wspd
2046,Office Supplies_Paper_Xerox 1994,2016-01-31,Aimee Bixby,Texas,Office Supplies,Paper,Xerox 1994,15.55,3,5.44,19.0,2.1742177933538844,15.7
2047,"Office Supplies_Binders_Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind, Office Supplies_Envelopes_#10 White Business Envelopes,4 1/8 x 9 1/2",2016-01-31,Ben Ferrer,Georgia,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,635.5,14.326055533232982,1.8191498129141348,10.86637533288153
2048,Office Supplies_Envelopes_Staple envelope,2016-01-31,Jason Klamczynski,New Jersey,Office Supplies,Envelopes,Staple envelope,23.36,2,11.68,4.7,0.0,5.0
2049,"Technology_Phones_AT&T 1080 Phone, Office Supplies_Paper_Easy-staple paper",2016-01-31,Sample Company A,California,Technology,Phones,AT&T 1080 Phone,109.59,1,8.22,8.3,15.0,14.0
2050,Office Supplies_Storage_X-Rack File for Hanging Folders,2016-02-01,Cyma Kinney,Virginia,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,14.68,12.7,2.1742177933538844,10.1
2051,Office Supplies_Paper_Xerox 1883,2016-02-01,Suzanne McNair,California,Office Supplies,Paper,Xerox 1883,105.52,4,48.54,6.7,0.0,16.5
2052,"Office Supplies_Storage_Belkin 19"" Center-Weighted Shelf, Gray",2016-02-02,Adrian Barton,New York,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,5.9,0.7,0.0,9.0
2053,"Furniture_Furnishings_Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2016-02-02,Noel Staavos,Texas,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.78,2,-77.47,14.9,2.1742177933538844,15.4
2054,"Technology_Machines_HP Designjet T520 Inkjet Large Format Printer - 24"" Color, Office Supplies_Binders_Presstex Flexible Ring Binders, Furniture_Furnishings_Acrylic Self-Standing Desk Frames",2016-02-02,Sanjit Engle,Virginia,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,5,2799.98,9.2,2.1742177933538844,7.4
2055,Furniture_Chairs_Hon Multipurpose Stacking Arm Chairs,2016-02-03,Liz Carlisle,Kentucky,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,225.26,11.6,2.1742177933538844,21.0
2056,Office Supplies_Storage_Safco Commercial Shelving,2016-02-04,Jennifer Braxton,California,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,3.72,6.8,0.0,4.2
2057,Technology_Phones_AT&T 17929 Lendline Telephone,2016-02-04,Maribeth Schnelling,Maryland,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,23.52,11.1,0.5,13.0
2058,Furniture_Furnishings_Nu-Dell Float Frame 11 x 14 1/2,2016-02-04,Tracy Blumstein,Arizona,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2,3.95,14.326055533232982,1.8191498129141348,10.86637533288153
2059,"Office Supplies_Labels_Avery 508, Office Supplies_Storage_Fellowes Mobile File Cart, Black, Furniture_Tables_Chromcraft Round Conference Tables, Technology_Phones_Anker Astro 15000mAh USB Portable Charger",2016-02-05,Annie Zypern,California,Office Supplies,Labels,Avery 508,14.73,3,7.22,7.2,0.0,2.5
2060,"Office Supplies_Storage_Carina 42""Hx23 3/4""W Media Storage Unit, Office Supplies_Paper_White Computer Printout Paper by Universal, Office Supplies_Fasteners_Revere Boxed Rubber Bands by Revere, Furniture_Furnishings_Eldon 200 Class Desk Accessories, Black, Furniture_Bookcases_Bush Andora Bookcase, Maple/Graphite Gray Finish, Office Supplies_Envelopes_Ames Color-File Green Diamond Border X-ray Mailers, Technology_Phones_Plantronics Cordless Phone Headset with In-line Volume - M214C, Technology_Phones_Aastra 57i VoIP phone, Office Supplies_Paper_White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11, Office Supplies_Storage_Belkin 19"" Vented Equipment Shelf, Black, Office Supplies_Paper_Xerox 1943",2016-02-05,Paul Prost,Georgia,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,1.62,14.326055533232982,1.8191498129141348,10.86637533288153
2061,"Furniture_Furnishings_Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",2016-02-06,Karen Bern,Tennessee,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.22,4,-18.18,2.8,2.1742177933538844,2.8
2062,Office Supplies_Paper_Xerox 1912,2016-02-07,Bobby Elias,Ohio,Office Supplies,Paper,Xerox 1912,30.35,2,10.62,3.8,2.1742177933538844,10.4
2063,"Technology_Accessories_Micro Innovations USB RF Wireless Keyboard with Mouse, Office Supplies_Labels_Permanent Self-Adhesive File Folder Labels for Typewriters by Universal",2016-02-07,Christina Anderson,Virginia,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,21.0,2.5,2.1742177933538844,7.0
2064,Technology_Phones_Motorola L703CM,2016-02-07,Erica Bern,California,Technology,Phones,Motorola L703CM,623.96,5,39.0,9.6,0.0,1.8
2065,Technology_Phones_Samsung Galaxy S4 Mini,2016-02-08,Cathy Hwang,North Carolina,Technology,Phones,Samsung Galaxy S4 Mini,1127.98,3,126.9,3.2,2.1742177933538844,3.9
2066,Furniture_Chairs_Harbour Creations Steel Folding Chair,2016-02-08,Mark Haberlin,Texas,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.0,10.0,2.1742177933538844,19.3
2067,"Technology_Accessories_Logitech 910-002974 M325 Wireless Mouse for Web Scrolling, Technology_Accessories_Maxell 4.7GB DVD+RW 3/Pack",2016-02-09,Justin Ritter,California,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.59,12.7,0.0,3.0
2068,Technology_Phones_Mediabridge Sport Armband iPhone 5s,2016-02-11,Phillip Breyer,Oklahoma,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0.7,8.2,2.1742177933538844,0.6
2069,"Office Supplies_Storage_Tennsco Double-Tier Lockers, Office Supplies_Binders_Avery Durable Slant Ring Binders, No Labels",2016-02-12,John Stevenson,Georgia,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,175.52,14.326055533232982,1.8191498129141348,10.86637533288153
2070,Office Supplies_Paper_Tops Green Bar Computer Printout Paper,2016-02-13,Ross DeVincentis,California,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41,12.2,0.0,3.2
2071,"Office Supplies_Paper_Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book, Office Supplies_Art_Economy #2 Pencils, Furniture_Tables_Bevis Boat-Shaped Conference Table, Furniture_Furnishings_Regeneration Desk Collection",2016-02-14,Dave Kipp,Maryland,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,2.15,-9.2,0.0,11.2
2072,Office Supplies_Art_Panasonic KP-150 Electric Pencil Sharpener,2016-02-14,Fred McMath,Mississippi,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,68.69,14.326055533232982,1.8191498129141348,10.86637533288153
2073,"Office Supplies_Binders_GBC DocuBind P100 Manual Binding Machine, Office Supplies_Fasteners_Advantus Push Pins",2016-02-15,Patrick Gardner,New York,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.35,3,124.49,-14.4,2.8,18.4
2074,"Office Supplies_Appliances_Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room, Office Supplies_Fasteners_Advantus Push Pins, Furniture_Chairs_Global Stack Chair with Arms, Black, Office Supplies_Paper_Xerox 206",2016-02-16,Erin Ashbrook,Illinois,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.06,6,-225.56,-2.1,2.1742177933538844,9.3
2075,"Furniture_Furnishings_Eldon Cleatmat Plus Chair Mats for High Pile Carpets, Office Supplies_Binders_Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders",2016-02-16,Giulietta Weimer,Kentucky,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,34.99,0.3,2.1742177933538844,3.3
2076,"Furniture_Chairs_Hon Every-Day Chair Series Swivel Task Chairs, Technology_Accessories_Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",2016-02-16,Jill Fjeld,New York,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.65,3,39.92,1.0,39.4,20.9
2077,Furniture_Chairs_Hon Comfortask Task/Swivel Chairs,2016-02-16,John Dryer,New Jersey,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,36.47,7.9,2.1742177933538844,18.7
2078,"Office Supplies_Labels_Staple-on labels, Office Supplies_Supplies_Acme Office Executive Series Stainless Steel Trimmers",2016-02-19,Cyma Kinney,New York,Office Supplies,Labels,Staple-on labels,8.67,3,4.07,-7.7,0.0,18.4
2079,"Furniture_Furnishings_Executive Impressions 14"" Contract Wall Clock, Office Supplies_Storage_Carina Double Wide Media Storage Towers in Natural & Black, Office Supplies_Paper_Xerox 1880",2016-02-19,Greg Tran,New York,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,14.67,-7.7,0.0,18.4
2080,"Office Supplies_Paper_Speediset Carbonless Redi-Letter 7"" x 8 1/2""",2016-02-20,Alan Hwang,Tennessee,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.5,2,5.57,16.8,2.1742177933538844,12.1
2081,"Furniture_Furnishings_9-3/4 Diameter Round Wall Clock, Office Supplies_Storage_Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16, Technology_Phones_iOttie HLCRIO102 Car Mount",2016-02-21,Benjamin Venier,New York,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,28.96,4.8,0.0,10.8
2082,"Furniture_Furnishings_Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",2016-02-21,Erin Ashbrook,New York,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,66.54,4.8,0.0,10.8
2083,"Office Supplies_Binders_Avery Durable Slant Ring Binders With Label Holder, Office Supplies_Binders_Avery Arch Ring Binders, Office Supplies_Storage_Standard Rollaway File with Lock",2016-02-21,Lindsay Castell,Florida,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.76,3,-2.76,12.263582345029954,2.1742177933538844,11.19349611379967
2084,"Technology_Accessories_SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card, Office Supplies_Binders_Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear, Office Supplies_Storage_Fellowes Officeware Wire Shelving, Office Supplies_Binders_Avery Heavy-Duty EZD  Binder With Locking Rings",2016-02-21,Matthew Clasen,California,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.78,9.6,0.0,3.3
2085,Office Supplies_Appliances_Belkin 5 Outlet SurgeMaster Power Centers,2016-02-22,Paul Van Hugh,Wisconsin,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,137.29,-1.5,0.0,7.2
2086,"Technology_Phones_AT&T 1070 Corded Phone, Technology_Accessories_Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive, Office Supplies_Fasteners_Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",2016-02-22,Tracy Zic,California,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,55.75,11.6,0.0,5.6
2087,"Office Supplies_Envelopes_Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",2016-02-23,Alyssa Crouse,Pennsylvania,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58,3,21.59,14.326055533232982,1.8191498129141348,10.86637533288153
2088,Office Supplies_Envelopes_Staple envelope,2016-02-25,Bruce Degenhardt,Ohio,Office Supplies,Envelopes,Staple envelope,46.72,5,17.52,0.0,2.1742177933538844,27.5
2089,"Office Supplies_Appliances_Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",2016-02-27,Dan Lawera,New York,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,49.56,-4.9,0.0,16.6
2090,Furniture_Furnishings_DAX Two-Tone Silver Metal Document Frame,2016-02-27,Don Weiss,Texas,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.19,2,-6.88,13.4,2.1742177933538844,11.8
2091,Office Supplies_Binders_Flexible Leather- Look Classic Collection Ring Binder,2016-02-27,Eric Barreto,Wisconsin,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,28.41,5.0,0.0,16.5
2092,Office Supplies_Fasteners_Staples,2016-02-28,Rick Reed,New York,Office Supplies,Fasteners,Staples,36.48,6,18.24,3.9,0.0,19.1
2093,Office Supplies_Art_Newell 34,2016-02-29,Lena Cacioppo,Ohio,Office Supplies,Art,Newell 34,111.1,7,8.33,6.3,2.1742177933538844,20.1
2094,"Furniture_Tables_Chromcraft Round Conference Tables, Office Supplies_Paper_Easy-staple paper, Office Supplies_Storage_Adjustable Depth Letter/Legal Cart, Technology_Machines_Ativa V4110MDD Micro-Cut Shredder",2016-03-01,Karen Daniels,New York,Furniture,Tables,Chromcraft Round Conference Tables,836.59,8,-264.92,-1.1,0.0,17.6
2095,Technology_Phones_RCA ViSYS 25423RE1 Corded phone,2016-03-01,Odella Nelson,Colorado,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.98,2,14.0,14.326055533232982,1.8191498129141348,10.86637533288153
2096,"Office Supplies_Supplies_High Speed Automatic Electric Letter Opener, Office Supplies_Fasteners_Acco Banker's Clasps, 5 3/4""-Long, Technology_Phones_Polycom VVX 310 VoIP phone, Technology_Accessories_Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",2016-03-03,Alex Avila,Texas,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.07,3,-786.01,20.5,2.1742177933538844,20.4
2097,"Office Supplies_Binders_GBC ProClick Punch Binding System, Technology_Phones_Pyle PMP37LED, Office Supplies_Paper_Xerox 194",2016-03-03,Brosina Hoffman,Delaware,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,219.45,14.326055533232982,1.8191498129141348,10.86637533288153
2098,"Furniture_Tables_Office Impressions End Table, 20-1/2""H x 24""W x 20""D, Technology_Machines_Canon PC170 Desktop Personal Copier, Office Supplies_Envelopes_White Envelopes, White Envelopes with Clear Poly Window",2016-03-03,Chris Cortes,Texas,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.9,3,-127.58,20.5,2.1742177933538844,20.4
2099,Technology_Phones_Plantronics Encore H101 Dual Earpieces Headset,2016-03-03,Craig Carreira,Indiana,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,37.76,1.8,1.5,9.3
2100,"Office Supplies_Paper_Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4, Furniture_Chairs_Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",2016-03-03,Jason Gross,Texas,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.78,7,15.51,20.5,2.1742177933538844,20.4
2101,"Office Supplies_Supplies_Elite 5"" Scissors, Furniture_Furnishings_Executive Impressions 10"" Spectator Wall Clock",2016-03-03,Theresa Swint,California,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,7.61,15.1,0.0,7.3
2102,Technology_Accessories_Logitech G602 Wireless Gaming Mouse,2016-03-04,Eleni McCrary,New Hampshire,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,57.59,-7.5,0.0,9.4
2103,Office Supplies_Art_Berol Giant Pencil Sharpener,2016-03-04,Michael Granlund,California,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,4.93,15.5,3.6,6.7
2104,Office Supplies_Labels_Avery 518,2016-03-04,Randy Ferguson,Florida,Office Supplies,Labels,Avery 518,10.08,4,3.53,12.263582345029954,2.1742177933538844,11.19349611379967
2105,"Office Supplies_Binders_Green Canvas Binder for 8-1/2"" x 14"" Sheets",2016-03-04,Rick Duston,Indiana,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,64.2,0.5,0.3,10.8
2106,"Office Supplies_Envelopes_Cameo Buff Policy Envelopes, Office Supplies_Storage_Acco Perma 4000 Stacking Storage Drawers",2016-03-05,Rob Williams,Texas,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,50.41,16.8,2.1742177933538844,11.2
2107,"Technology_Phones_Wilson SignalBoost 841262 DB PRO Amplifier Kit, Office Supplies_Binders_Avery Self-Adhesive Photo Pockets for Polaroid Photos, Technology_Phones_Grandstream GXP1160 VoIP phone",2016-03-06,Julia Barnett,Pennsylvania,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,-71.99,14.326055533232982,1.8191498129141348,10.86637533288153
2108,"Office Supplies_Appliances_Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags, Office Supplies_Binders_Peel & Stick Add-On Corner Pockets, Furniture_Furnishings_Eldon Cleatmat Plus Chair Mats for High Pile Carpets, Furniture_Tables_Bevis Rectangular Conference Tables",2016-03-06,Lena Cacioppo,Illinois,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.33,3,-6.3,6.3,2.1742177933538844,24.7
2109,Technology_Phones_Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,2016-03-07,Ed Braxton,Texas,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.07,3,1.58,19.4,2.1742177933538844,25.0
2110,"Technology_Phones_AT&T 17929 Lendline Telephone, Office Supplies_Fasteners_Rubber Band Ball",2016-03-08,Brian DeCherney,Pennsylvania,Technology,Phones,AT&T 17929 Lendline Telephone,108.58,4,-25.33,14.326055533232982,1.8191498129141348,10.86637533288153
2111,"Furniture_Furnishings_Coloredge Poster Frame, Office Supplies_Paper_Xerox 1993, Office Supplies_Binders_Satellite Sectional Post Binders",2016-03-08,Giulietta Baptist,New York,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,44.3,10.5,0.0,9.7
2112,"Office Supplies_Binders_GBC Standard Recycled Report Covers, Clear Plastic Sheets",2016-03-08,Patrick Gardner,Arizona,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.7,3,-7.11,14.326055533232982,1.8191498129141348,10.86637533288153
2113,"Office Supplies_Binders_Pressboard Hanging Data Binders for Unburst Sheets, Technology_Accessories_Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack, Office Supplies_Envelopes_Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",2016-03-08,Sanjit Jacobs,Texas,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.86,9,-14.17,21.1,2.1742177933538844,18.0
2114,"Office Supplies_Appliances_Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room, Office Supplies_Art_Prang Drawing Pencil Set",2016-03-08,Stephanie Phelps,Michigan,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.14,3,48.33,11.8,2.1742177933538844,12.6
2115,"Technology_Phones_Cisco Unified IP Phone 7945G VoIP phone, Furniture_Furnishings_Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",2016-03-08,Zuschuss Carroll,Florida,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,85.25,12.263582345029954,2.1742177933538844,11.19349611379967
2116,"Office Supplies_Storage_Personal Folder Holder, Ebony, Furniture_Chairs_Situations Contoured Folding Chairs, 4/Set, Office Supplies_Paper_Xerox 193, Office Supplies_Binders_GBC Binding covers",2016-03-09,Pamela Stobb,Massachusetts,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,3.36,14.0,0.0,11.0
2117,Technology_Accessories_Microsoft Sculpt Comfort Mouse,2016-03-09,Rick Bensley,Connecticut,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,87.89,12.1,0.0,9.7
2118,Technology_Accessories_Plantronics Audio 478 Stereo USB Headset,2016-03-10,Bryan Davis,Pennsylvania,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.99,1,7.5,14.326055533232982,1.8191498129141348,10.86637533288153
